id,family,genus,species,cluster,length
Desulfitobacterium_dehalogenans_ATCC_51507_uid82553_2861_2155184,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dehalogenans,5,10000
Desulfitobacterium_dehalogenans_ATCC_51507_uid82553_2862_1719135,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dehalogenans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2797_2438052,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2798_1719900,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2799_1066295,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2800_2605144,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2801_1918808,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2802_667516,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2803_1644877,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2804_1805016,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2805_920697,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2806_2988127,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2807_2375850,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2808_1700700,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2809_934269,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2810_2112118,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2811_2739728,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2812_1992200,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2813_2759004,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2814_538836,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2815_848947,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2816_3585407,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2817_3541599,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2818_1466058,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2819_686248,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2820_1191275,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2821_436182,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2822_39672,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2823_2650160,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2824_877718,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2825_3154328,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2826_1557101,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2827_2290954,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2828_2132806,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_dichloroeliminans_LMG_P_21439_uid82555_2829_571451,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2863_194628,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2864_3023339,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,0,10000
Desulfitobacterium_hafniense_Y51_uid58605_2865_3583973,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2866_1103105,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2867_5402072,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2868_5295628,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,0,10000
Desulfitobacterium_hafniense_Y51_uid58605_2869_5269769,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2870_1052763,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2871_570146,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,0,10000
Desulfitobacterium_hafniense_Y51_uid58605_2872_4956747,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2873_1913431,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2874_3186114,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2875_460122,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2876_1251157,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,0,10000
Desulfitobacterium_hafniense_Y51_uid58605_2877_5454648,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,0,10000
Desulfitobacterium_hafniense_Y51_uid58605_2878_2978387,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2879_4728271,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2880_2271529,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2881_5185495,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,0,10000
Desulfitobacterium_hafniense_Y51_uid58605_2882_3714797,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2883_1407156,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2884_5515106,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2885_4888722,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2886_4543222,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2887_1531822,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2888_1443545,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2889_701973,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,0,10000
Desulfitobacterium_hafniense_Y51_uid58605_2890_4495690,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2891_3498277,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,0,10000
Desulfitobacterium_hafniense_Y51_uid58605_2892_1110772,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2893_4395696,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,0,10000
Desulfitobacterium_hafniense_Y51_uid58605_2894_3867706,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,5,10000
Desulfitobacterium_hafniense_Y51_uid58605_2895_299235,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,0,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2929_1956217,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2930_1944963,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2931_1222280,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2932_560220,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2933_3617837,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2934_1123081,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2935_2063202,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,7,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2936_4404839,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2937_1383535,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2938_3526645,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2939_4914285,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2940_2544088,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2941_949679,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2942_359927,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2943_1962690,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2944_3129894,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2945_576279,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2946_1743060,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2947_2105272,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2948_1654547,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2949_1178922,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2950_3073948,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2951_4459337,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2952_2982599,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2953_57772,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2954_3185734,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,7,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2955_4201796,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2956_1347707,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,7,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2957_1860238,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2958_3474668,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2959_4081785,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2960_24965,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_acidiphilus_SJ4_uid156759_2961_2684809,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2962_1088987,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2963_610478,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,0,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2964_3897542,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2965_1714052,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2966_2310849,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2967_2096638,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2968_1130853,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2969_388107,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2970_4780332,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2971_4631277,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2972_1701323,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2973_1373755,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2974_3614294,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2975_4322040,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,7,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2976_471680,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2977_3095676,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2978_2081290,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2979_673426,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2980_2377727,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2981_1105218,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2982_1523653,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2983_4512031,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2984_1609124,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2985_10871,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,7,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2986_4259545,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2987_2872753,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2988_3837720,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2989_1164195,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2990_1359151,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2991_883251,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,7,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2992_4238984,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2993_2892898,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_meridiei_DSM_13257_uid75097_2994_4105278,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2896_5623051,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2897_1301623,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2898_4667921,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2899_3445912,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2900_898870,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2901_3520968,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2902_5180482,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2903_1033352,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2904_493259,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,7,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2905_3131603,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2906_4425325,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2907_4058000,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2908_2590560,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,7,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2909_5494982,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2910_3180704,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2911_5607324,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2912_950918,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2913_3918413,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2914_2625039,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2915_1214303,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
Desulfosporosinus_orientis_DSM_765_uid82939_2916_3741101,Peptococcaceae,Desulfosporosinus,Desulfosporosinus orientis,5,10000
